 density(rat); density(python); distance(rat, python); density(cheese_0); distance(rat, cheese_0); distance(python, cheese_0); density(cheese_1); distance(rat, cheese_1); distance(python, cheese_1); density(cheese_2); distance(rat, cheese_2); distance(python, cheese_2); density(cheese_3); distance(rat, cheese_3); distance(python, cheese_3); density(cheese_4); distance(rat, cheese_4); distance(python, cheese_4); density(cheese_5); distance(rat, cheese_5); distance(python, cheese_5); density(cheese_6); distance(rat, cheese_6); distance(python, cheese_6); density(cheese_7); distance(rat, cheese_7); distance(python, cheese_7); density(cheese_8); distance(rat, cheese_8); distance(python, cheese_8); density(cheese_9); distance(rat, cheese_9); distance(python, cheese_9); density(cheese_10); distance(rat, cheese_10); distance(python, cheese_10); density(cheese_11); distance(rat, cheese_11); distance(python, cheese_11); density(cheese_12); distance(rat, cheese_12); distance(python, cheese_12); density(cheese_13); distance(rat, cheese_13); distance(python, cheese_13); density(cheese_14); distance(rat, cheese_14); distance(python, cheese_14); density(cheese_15); distance(rat, cheese_15); distance(python, cheese_15); density(cheese_16); distance(rat, cheese_16); distance(python, cheese_16); density(cheese_17); distance(rat, cheese_17); distance(python, cheese_17); density(cheese_18); distance(rat, cheese_18); distance(python, cheese_18); density(cheese_19); distance(rat, cheese_19); distance(python, cheese_19); density(cheese_20); distance(rat, cheese_20); distance(python, cheese_20)
1.806255966255966;1.730290396737765;17.0;3.058328357466288;8.0;21.0;2.840577608665843;9.0;22.0;3.396223118127143;7.0;14.0;1.3994836003349935;7.0;14.0;3.5758648758648763;8.0;15.0;3.6876393264122105;11.0;20.0;2.1837746964601186;13.0;22.0;4.205248962507027;12.0;19.0;3.4692982456140355;11.0;16.0;3.998625319693094;13.0;18.0;2.3699712285450825;16.0;19.0;2.178917837491692;16.0;19.0;2.628499409087644;12.0;13.0;2.550910152225942;14.0;15.0;2.5088425463425463;12.0;9.0;1.1693323760190095;14.0;9.0;0.8491061103781421;25.0;14.0;2.227533577533577;11.0;6.0;2.1199780181978327;16.0;7.0;2.045063166967192;16.0;6.0;1.442958166069285;20.0;7.0
2.099412032979808;3.693131868131868;11.0;2.0429449908387176;3.0;12.0;2.022796424235043;3.0;10.0;1.514031883435908;6.0;15.0;1.4771230077112432;8.0;13.0;1.6320622188269247;12.0;12.0;1.9550236313394207;12.0;9.0;2.1812653991362434;20.0;15.0;2.0079460714051507;20.0;15.0;2.7904032802945853;23.0;15.0;2.101737967914439;14.0;9.0;2.8579458341223054;22.0;14.0;2.0668354592267635;21.0;13.0;1.675395057299082;21.0;12.0;1.852247180923652;11.0;6.0;2.832144141548166;18.0;9.0;3.106048934725405;17.0;8.0;2.512465209369234;17.0;7.0;2.462709512709513;9.0;3.0;2.4016866905024803;15.0;4.0;2.4121349238996297;13.0;2.0;2.6495532245532245;10.0;1.0
3.301136771725007;2.433121045621045;9.0;2.3796356421356424;3.0;12.0;3.3897297147297145;2.0;7.0;2.926933197521433;5.0;14.0;2.1818938801136945;4.0;11.0;3.4690836940836944;3.0;8.0;2.8868161493312927;6.0;15.0;2.373469422734128;6.0;13.0;1.5804856693014588;9.0;16.0;2.5140256802021512;8.0;11.0;2.5342277004041702;8.0;11.0;1.5750775969816218;15.0;18.0;2.884583368987394;12.0;13.0;2.8173303004185355;13.0;14.0;3.5055416805416804;6.0;5.0;1.9462448069646208;15.0;12.0;2.0276028495068745;12.0;9.0;1.5383009218686967;17.0;10.0;3.348423798423798;7.0;4.0;1.982141366545391;13.0;6.0;1.8557527826490676;13.0;6.0;2.135695676872148;11.0;4.0
2.245237523913995;2.504429720606191;13.0;2.5735782191664547;5.0;14.0;2.440188303268799;6.0;15.0;2.1328374841532733;8.0;17.0;1.9763601164916955;9.0;16.0;1.947139337270916;10.0;17.0;2.703242079557869;8.0;13.0;2.652536352536353;6.0;8.0;2.3479437229437226;11.0;14.0;2.535725385725385;8.0;9.0;2.1783983989866345;13.0;14.0;1.3754539148501994;15.0;16.0;2.754426537514773;15.0;14.0;2.963337071425306;14.0;13.0;2.7212125293007645;7.0;6.0;2.640584415584416;7.0;6.0;1.4300480350402949;11.0;8.0;2.073075432479457;14.0;9.0;2.8287613530260587;8.0;5.0;1.8721624565664812;17.0;6.0;2.504392318208108;17.0;4.0;2.655149322641582;16.0;3.0
2.2051337551337555;2.1163515406162468;12.0;3.740552808045068;7.0;15.0;3.8773882979765335;7.0;15.0;3.2594988344988343;8.0;16.0;3.540563603063603;9.0;17.0;3.286616569704805;9.0;17.0;2.9345561301443657;10.0;18.0;3.653571428571429;6.0;10.0;3.299675324675325;8.0;12.0;3.4201159951159954;10.0;14.0;2.9061618936618934;13.0;17.0;2.3471112221112223;7.0;9.0;3.8691197691197687;7.0;9.0;3.2964035964035965;12.0;14.0;2.2910177241059597;16.0;18.0;1.9908885833808436;18.0;20.0;2.173464035964036;14.0;12.0;1.74487209986436;9.0;7.0;2.084271997352493;18.0;10.0;2.2479219310101666;16.0;8.0;2.3524683649683653;8.0;4.0;2.033531174707645;11.0;3.0
2.3943953992867035;2.516237854217394;16.0;2.8756715506715507;5.0;17.0;1.7766566021361418;5.0;16.0;2.6953432678432683;6.0;18.0;1.807738095238095;11.0;23.0;1.686441278103367;12.0;24.0;1.4955469223422515;8.0;16.0;2.7511655011655014;7.0;13.0;2.184927980516216;6.0;10.0;1.7275867106749456;7.0;11.0;2.3480000993158883;11.0;15.0;3.3068144274026627;9.0;11.0;3.715548340548341;8.0;9.0;4.133567821067822;8.0;8.0;3.250671550671552;8.0;8.0;1.9350080475080476;16.0;14.0;2.512154512154512;13.0;11.0;3.0901468414626305;11.0;5.0;2.658272283272283;13.0;5.0;2.148379806468042;13.0;5.0;1.1597228198517284;23.0;7.0;2.3747335997336;14.0;2.0
2.254055666555667;2.736331723831724;1.0;2.724816849816849;8.0;9.0;1.9108880885196675;9.0;10.0;2.4718086437126683;10.0;11.0;2.67879332569735;10.0;11.0;3.0652439665597564;10.0;11.0;2.8452852702852707;11.0;12.0;2.637466188781978;12.0;13.0;1.9540449316765107;13.0;14.0;3.345350482850483;13.0;14.0;2.1401541269188327;13.0;14.0;3.042098952818767;14.0;15.0;2.0253972334854686;15.0;16.0;3.57639623448447;16.0;15.0;2.899128546032571;15.0;14.0;1.4037465157821192;15.0;14.0;4.505328413416649;15.0;14.0;3.8439536770419127;14.0;13.0;3.1508253571334066;12.0;11.0;3.4792790542790546;11.0;10.0;2.498698523698524;6.0;5.0;1.9056582306582304;2.0;1.0
1.8652199108081455;3.4290616246498598;15.0;1.515145787529352;6.0;21.0;1.7919819344741943;6.0;17.0;1.5082013430849075;10.0;21.0;1.6419593549388949;8.0;14.0;2.757453657453657;12.0;9.0;3.426699117875589;11.0;8.0;3.518228993228994;10.0;7.0;2.775173437673438;14.0;9.0;3.49478021978022;10.0;6.0;3.1829115329115334;10.0;6.0;4.010912127088599;11.0;6.0;3.034920634920635;10.0;5.0;3.289520202020203;14.0;7.0;1.5473355147268189;22.0;9.0;3.4389794416110204;13.0;5.0;2.57503500672164;17.0;6.0;4.046836496836497;12.0;4.0;2.079574592074592;18.0;6.0;1.6320318570318573;22.0;7.0;2.9537119743002096;15.0;3.0;3.0151727357609706;15.0;2.0
1.683416486048065;2.7813147808503853;12.0;1.939111856956882;9.0;19.0;2.312634070722306;9.0;17.0;2.5732693031606075;8.0;12.0;3.8806005544163447;11.0;15.0;3.149963339258668;12.0;16.0;3.3297659927455325;12.0;14.0;2.1575757575757577;13.0;13.0;1.8095504770427369;22.0;16.0;1.9435720997791932;27.0;19.0;1.931458730057128;27.0;19.0;1.7632457442877;26.0;18.0;2.1339507714507717;19.0;13.0;1.958533030437055;19.0;11.0;2.693427405927406;13.0;7.0;4.234675412306991;8.0;4.0;3.284992784992785;11.0;5.0;2.4801008631890986;11.0;5.0;1.898303479510573;18.0;8.0;3.904174012262248;9.0;3.0;3.759947873763664;9.0;3.0;2.279235062323297;13.0;3.0
2.1386956455996704;3.921213405617431;6.0;2.154147780324251;6.0;8.0;2.3558394076347366;6.0;8.0;2.004708200296436;10.0;12.0;1.976484523388548;12.0;14.0;1.7842826748937937;15.0;17.0;2.392017975020398;18.0;20.0;2.3163467039782826;19.0;21.0;2.4711102622867327;3.0;3.0;1.81768093018093;14.0;12.0;1.96823660086044;20.0;16.0;1.4463884014112844;25.0;19.0;2.155985911457711;21.0;15.0;2.943989709121288;18.0;12.0;2.906124328028353;17.0;11.0;1.706273193037899;15.0;9.0;2.0432040182040185;13.0;7.0;2.1984169771240705;12.0;6.0;3.297844699160489;7.0;3.0;2.694469753037529;9.0;3.0;3.331871723048194;6.0;2.0;2.51369274000853;7.0;1.0
2.8006112300152552;1.6435791335713938;3.0;1.7203461427297069;1.0;4.0;2.2639219114219107;5.0;8.0;2.2340029366345155;6.0;9.0;2.406417602005837;7.0;10.0;2.6970247144160187;10.0;13.0;2.0444137676335816;10.0;13.0;1.860376742280767;7.0;9.0;2.6917350623232976;11.0;14.0;2.092590668070208;8.0;10.0;2.5316548503619445;13.0;16.0;2.5122155622155624;14.0;17.0;3.149473157561393;14.0;17.0;3.0433745777786023;15.0;18.0;2.8223266929149284;16.0;19.0;1.8612210287132889;11.0;13.0;2.7085783067981213;17.0;20.0;1.741916721908982;18.0;21.0;1.7685400555756592;19.0;22.0;1.4625756237749774;22.0;25.0;1.2180269164859956;25.0;28.0;1.2032094069165007;25.0;27.0
2.1224284773197817;1.8060439835362436;9.0;2.890341091656881;6.0;13.0;3.109271284271284;7.0;14.0;2.8412198912198914;7.0;14.0;2.70236327999486;8.0;14.0;2.6433214446372344;10.0;17.0;2.5992298336338586;11.0;18.0;2.241912254412254;12.0;19.0;2.487694658282894;7.0;11.0;2.501489605166076;9.0;14.0;2.632263466667492;11.0;17.0;1.580374152278177;18.0;25.0;1.645240284535613;16.0;22.0;1.432787385062254;15.0;20.0;1.1950740935973014;23.0;30.0;1.8523460728484955;10.0;13.0;2.221605149236728;11.0;14.0;1.861165588797168;11.0;10.0;1.8674233174233172;10.0;7.0;1.9900794956677303;8.0;5.0;2.268892760862575;11.0;6.0;2.3759907207487863;10.0;5.0
2.029714247105552;2.374393090569561;14.0;1.486633716525021;3.0;14.0;2.0960280877147213;5.0;17.0;2.775098029989335;6.0;14.0;2.971082731562271;7.0;15.0;1.4714859631725965;13.0;17.0;2.4549758849681447;12.0;10.0;2.7504212290977;10.0;8.0;3.1447634666674924;9.0;7.0;3.095686258186259;8.0;6.0;2.3729102167182665;14.0;10.0;3.4124975299897904;14.0;8.0;1.2005747447613782;26.0;14.0;2.89107877416701;12.0;6.0;1.7719989106753813;24.0;12.0;2.306075868575868;12.0;6.0;3.0676008631890985;15.0;7.0;2.3527142577065177;21.0;9.0;3.277585642360512;23.0;9.0;3.75281836520967;22.0;8.0;3.252879473467709;21.0;7.0;2.0714553562379647;20.0;6.0
4.330646076713851;2.53969363969364;5.0;2.700932297836322;1.0;6.0;3.37891732450556;1.0;4.0;3.3448435336593234;2.0;5.0;1.938642539950589;4.0;9.0;2.746364263755568;5.0;8.0;1.988442113442113;12.0;15.0;1.8389314177394671;13.0;16.0;2.75479797979798;10.0;11.0;2.242864793445289;13.0;14.0;2.5556369069526967;8.0;7.0;2.153146178726674;6.0;5.0;2.196058370593974;6.0;5.0;1.5013105163333995;23.0;18.0;1.8081432301788345;21.0;16.0;3.0270787820710425;18.0;13.0;3.317828413416649;17.0;12.0;2.921767529855766;17.0;12.0;3.227052522640758;16.0;11.0;3.163061426877216;15.0;10.0;2.264389265705056;15.0;10.0;2.342961613549849;8.0;5.0
2.1796628809786704;2.2129573642731537;4.0;3.300413937913938;7.0;11.0;3.5568911622620063;8.0;12.0;2.2299607885027446;9.0;13.0;2.533419811266111;11.0;15.0;2.2000864779327776;11.0;15.0;2.3910738205436344;12.0;16.0;3.423844785482717;10.0;13.0;3.508502461590697;11.0;14.0;2.444835439901229;13.0;16.0;2.2326754944402003;5.0;6.0;1.4381176306098904;18.0;21.0;1.4152421830807431;20.0;22.0;1.950440947940948;10.0;10.0;1.3507457725639849;19.0;19.0;2.054062032738503;6.0;6.0;1.5851507539588034;15.0;15.0;1.0099192149692704;20.0;18.0;1.3376408186656872;15.0;13.0;1.2487519297767982;15.0;13.0;1.6201151033349177;7.0;5.0;1.881207170022959;4.0;2.0
1.7822010576805971;2.1123259910024617;22.0;2.775228834632859;6.0;18.0;2.9105630480630484;7.0;17.0;2.855140078359893;7.0;17.0;3.1749994286759;8.0;16.0;2.845602028690264;8.0;14.0;2.9461884305924557;12.0;20.0;2.7115497634460484;13.0;21.0;2.205692303912118;16.0;20.0;2.2056923039121177;16.0;20.0;2.6174353424353427;12.0;14.0;2.3138500388500387;15.0;15.0;2.793082794398584;12.0;10.0;3.554711954711955;15.0;11.0;3.823484848484849;14.0;10.0;3.761183261183261;16.0;8.0;3.6107415245573145;16.0;8.0;4.213816167492638;15.0;7.0;4.202752802752804;15.0;7.0;3.1818666412706658;17.0;7.0;4.006652089740324;16.0;6.0;1.6475624220980258;23.0;3.0
2.3396861308626016;1.6222332191372442;13.0;2.681437495253285;5.0;16.0;2.489410078225868;5.0;13.0;2.4701302352618137;7.0;18.0;1.7672373234444174;6.0;13.0;2.431350111241416;10.0;21.0;2.18379627618758;10.0;21.0;3.2497372796285844;9.0;17.0;1.889871076635783;13.0;24.0;3.089009498413524;10.0;18.0;1.5153106581556832;9.0;16.0;1.7474385263858947;15.0;26.0;1.5195419776302128;17.0;28.0;2.2796151346073947;6.0;9.0;0.9837882449617086;14.0;21.0;2.357761579665604;6.0;8.0;2.6043844012884256;6.0;8.0;2.398568024047563;14.0;18.0;2.479578705894495;13.0;15.0;2.166885862123466;17.0;19.0;1.6514323939526776;20.0;22.0;1.3226808249556938;13.0;3.0
2.3767519030676927;1.682185663493713;14.0;2.448629556717792;3.0;13.0;2.234947873763663;6.0;16.0;1.763379469687519;9.0;19.0;2.3625111000111;8.0;16.0;3.697541244445269;9.0;17.0;2.2432122401162644;7.0;13.0;2.4239579864579865;10.0;18.0;4.470108078196312;10.0;18.0;2.274625374625374;5.0;9.0;3.756530865934891;11.0;19.0;1.8577915935114075;10.0;16.0;1.9245003964044207;7.0;11.0;3.008209682474389;12.0;18.0;1.5329669440653426;12.0;16.0;2.7508958432871475;13.0;17.0;2.0104236836434977;16.0;20.0;2.146818824450404;13.0;15.0;1.7352266584464724;16.0;16.0;1.3524473748309394;19.0;11.0;1.928173112577137;14.0;6.0;2.076865209953445;12.0;4.0
1.8240039157608816;3.450371850371851;16.0;2.26032856032856;5.0;13.0;2.5304043179043174;7.0;15.0;3.0258408258408265;8.0;12.0;2.103442695934956;15.0;21.0;2.9688603063603067;11.0;15.0;1.974915259319284;17.0;21.0;3.2318226493149096;8.0;8.0;2.2804037036235183;8.0;8.0;3.1870129870129875;9.0;9.0;2.3177881758764114;17.0;15.0;3.0095709845709844;14.0;12.0;2.6833444333444327;12.0;10.0;2.8862914862914857;14.0;10.0;2.4461080586080586;11.0;7.0;2.519427691331716;19.0;11.0;2.25249333999334;18.0;10.0;2.7619921744921747;18.0;10.0;3.4772541184305887;16.0;4.0;3.5817821067821067;17.0;3.0;2.675901875901876;17.0;3.0;2.097875735375735;17.0;1.0
2.697003873319663;2.6304838153734598;11.0;1.928084823673059;2.0;11.0;2.3467513480671376;4.0;13.0;2.3215529353687248;4.0;13.0;2.985606060606061;6.0;11.0;1.550524737560341;11.0;20.0;3.211580086580087;8.0;13.0;3.277355977355978;10.0;15.0;1.982435108750898;6.0;9.0;0.9143890615384304;22.0;31.0;2.250923096511332;14.0;19.0;2.254296112384348;16.0;21.0;3.674391791783097;11.0;14.0;2.7389080364080365;11.0;14.0;3.7317390942390953;12.0;15.0;2.093452380952381;16.0;19.0;1.4460791687336307;19.0;22.0;1.655988455988456;14.0;15.0;1.612574806597577;15.0;12.0;2.041683710390804;8.0;5.0;2.2533803614685968;8.0;5.0;1.8287360300518196;10.0;1.0
2.7818223443223444;2.039224954836073;7.0;2.8999671080553444;4.0;11.0;2.9274493480375834;5.0;12.0;3.714415160003396;5.0;12.0;2.6810568516450872;5.0;12.0;3.667985669301459;6.0;13.0;1.963880052695842;6.0;13.0;2.051853538618244;7.0;14.0;2.259559884559884;8.0;15.0;1.9945128401010757;4.0;7.0;3.317597605577145;10.0;17.0;4.100348656555751;12.0;19.0;3.10034865655575;12.0;19.0;4.220852201223045;13.0;20.0;3.3661835386835386;14.0;21.0;1.8229630448670693;10.0;15.0;2.122925665316969;16.0;23.0;1.8305520917514453;7.0;8.0;2.125323213302753;10.0;5.0;1.9604422609218008;10.0;5.0;1.7570655437750602;13.0;6.0;1.711856444209385;12.0;5.0
2.351451128725998;3.018434677002452;13.0;1.869251201155226;2.0;13.0;2.019260037348273;2.0;11.0;1.5506303267209849;4.0;13.0;1.786455093977977;6.0;9.0;1.7971128544657955;12.0;18.0;1.7000874125874124;20.0;23.0;2.1187543450701343;15.0;17.0;1.9328625468099148;21.0;20.0;1.4002947994508097;27.0;22.0;2.237914862914863;22.0;17.0;2.7075831031713387;17.0;12.0;3.0457754663637018;17.0;12.0;2.373268398268398;22.0;15.0;2.384697247197247;20.0;11.0;2.3111392548463487;23.0;12.0;2.732081807081807;16.0;7.0;2.0160768009603656;23.0;10.0;2.212973442965703;19.0;6.0;2.8996965452847805;18.0;5.0;2.2812242281282527;16.0;3.0;2.327652799556824;14.0;1.0
2.6081209711005107;2.2662493337415937;8.0;2.5586672099829992;2.0;8.0;1.7662929736765385;6.0;14.0;2.94317616508019;4.0;8.0;2.194328667548481;11.0;17.0;2.1715343265265865;11.0;17.0;1.7212127486040527;12.0;18.0;2.3279692529692526;4.0;5.0;1.5265926739762383;21.0;21.0;2.0842147017069617;15.0;15.0;1.938629426129426;16.0;16.0;1.8370171495171492;16.0;16.0;3.048019056107292;6.0;6.0;1.582127388435438;22.0;20.0;1.478059598640094;23.0;19.0;2.3043724249606603;10.0;8.0;1.6554574366645305;17.0;13.0;1.9523803810568516;13.0;9.0;2.462560478736949;12.0;8.0;2.588295914611704;5.0;3.0;2.221240644460458;14.0;8.0;1.6927894602817206;11.0;6.0
2.241112571003876;2.332979928568164;14.0;2.0867174492174496;2.0;12.0;2.327812362216387;5.0;11.0;2.3456584050624305;6.0;13.0;2.3828849641930137;8.0;17.0;2.6069230462183755;10.0;18.0;2.740587598675834;10.0;16.0;1.6139114826185763;12.0;18.0;2.227188994580299;14.0;18.0;1.7637132718166502;9.0;11.0;3.236372837688628;13.0;13.0;3.2747256398572198;14.0;14.0;2.0911153460066503;20.0;16.0;2.492271106086896;18.0;14.0;2.7585477214414484;13.0;9.0;1.5316232428225969;23.0;15.0;2.7785116629156867;14.0;8.0;2.3466593047475404;18.0;10.0;2.1924825174825173;13.0;7.0;1.977601958809053;16.0;8.0;1.8998861217901464;14.0;4.0;1.884927980516216;14.0;2.0
2.6503219003219;1.9940845989759035;17.0;2.442965367965368;2.0;15.0;2.2003209209091565;4.0;15.0;2.5729298479298484;4.0;13.0;2.578546453546454;5.0;14.0;1.704191932303051;7.0;14.0;2.801786384410223;12.0;23.0;2.582554593034133;13.0;24.0;2.76641633071166;11.0;20.0;2.700759839575629;9.0;16.0;2.923445019033254;11.0;18.0;2.156441962750012;14.0;21.0;2.0893981018981016;9.0;12.0;1.728598667414457;12.0;15.0;2.28397737883032;9.0;10.0;1.7379041709924066;14.0;11.0;1.2977224499973186;20.0;11.0;2.908199561876033;11.0;6.0;2.7472003873319664;13.0;6.0;1.7795379457144165;18.0;8.0;2.7087804739120527;13.0;4.0;1.539692368399462;18.0;5.0
2.764734182226442;3.670460911637384;11.0;1.9870661057731995;1.0;10.0;1.5959807964603363;5.0;14.0;1.5475680980476378;5.0;14.0;1.455518528599024;8.0;17.0;1.5659303675863776;11.0;16.0;1.902619336288067;13.0;16.0;2.25202466951693;17.0;14.0;1.2861222729176018;24.0;17.0;2.5866488903253613;17.0;12.0;1.4944413919413917;21.0;14.0;2.178584792400582;19.0;12.0;3.3609237984237987;12.0;7.0;1.6215832969770243;20.0;11.0;2.8468937924820272;15.0;8.0;3.9956210456210455;10.0;5.0;4.097070984570984;12.0;5.0;4.477355977355978;11.0;4.0;2.655482262835204;14.0;5.0;2.6954720116484823;12.0;3.0;2.910753951930423;12.0;3.0;2.315126948215184;10.0;1.0
3.0583425346583244;1.907630305710801;12.0;2.060609243697479;1.0;11.0;2.63060273060273;4.0;10.0;2.370305571621361;7.0;17.0;2.037120566276577;9.0;19.0;1.832297408473879;10.0;20.0;1.509173234173234;15.0;25.0;3.246756429844665;7.0;9.0;3.025039666216137;8.0;10.0;3.008048895548895;8.0;10.0;3.418265068265068;8.0;10.0;3.242399267399268;10.0;12.0;2.859761480349716;13.0;15.0;2.619248295564085;15.0;17.0;2.485231435231435;15.0;17.0;2.103441411529647;19.0;21.0;1.661985113780443;22.0;24.0;1.805769535761796;18.0;18.0;3.0355555392320097;8.0;6.0;3.2888360607400857;7.0;5.0;1.5515723095747325;14.0;8.0;1.3216863205021103;15.0;5.0
3.6968937924820287;3.1555485435280826;10.0;2.628813261901497;1.0;9.0;2.310218436534225;2.0;12.0;2.2386326092208444;3.0;12.0;2.366704739189259;8.0;18.0;2.389866811035541;9.0;18.0;2.453755966255967;8.0;14.0;2.797868797868798;7.0;11.0;2.0083239258161854;11.0;17.0;1.491987948636219;17.0;23.0;2.825526271114507;6.0;8.0;1.488181493653293;18.0;24.0;3.530976784653255;12.0;12.0;3.11894576012223;9.0;9.0;3.2183745777786026;14.0;12.0;3.871386843290868;13.0;11.0;1.7952061081856476;14.0;10.0;2.9213267125031828;9.0;5.0;3.2834415584415586;7.0;3.0;2.8357576318254063;9.0;3.0;3.2891414141414144;8.0;2.0;1.8911622149780043;12.0;2.0
1.2991158063829351;1.514645893322364;2.0;1.6529865303778346;23.0;21.0;2.401232157299932;23.0;21.0;2.2072514903397256;22.0;20.0;2.54178417500399;22.0;20.0;2.3339048808089053;20.0;18.0;2.133919089390889;20.0;18.0;1.4286980506020754;20.0;18.0;2.797764632168657;19.0;17.0;2.040424341740131;19.0;17.0;2.407688145188145;18.0;16.0;2.803777186865422;17.0;15.0;1.7906709363907505;17.0;15.0;3.3847545428427783;17.0;15.0;3.011653521057546;17.0;15.0;2.1425558774394413;16.0;14.0;2.8550727050727054;15.0;13.0;2.676804159892395;14.0;12.0;1.9490440115440115;14.0;12.0;2.202598687002712;13.0;11.0;2.663304750804751;12.0;10.0;1.715180081356552;7.0;5.0
1.5465142444937845;2.738260758848994;10.0;1.2813575018112222;5.0;11.0;1.7653803497843747;6.0;6.0;1.2817381078287662;9.0;9.0;2.916056574144809;21.0;16.0;3.168554573445878;20.0;15.0;1.931622090164046;28.0;20.0;1.9761566649724545;17.0;12.0;2.143255029570819;26.0;18.0;3.186347394435629;25.0;17.0;3.3988244343039744;24.0;16.0;2.706067908699488;18.0;12.0;3.039987278803068;23.0;15.0;3.3190748578906475;20.0;12.0;2.1737333418215767;24.0;14.0;3.240941411529647;14.0;8.0;3.238701576201577;13.0;7.0;1.514765583573633;21.0;11.0;2.9117386698269048;20.0;10.0;2.2683458483381083;7.0;3.0;1.993297388885624;13.0;3.0;2.196471992060227;10.0;2.0
2.3172002404200547;3.396220446220446;10.0;1.92434689493513;6.0;14.0;2.7831504881427485;4.0;8.0;1.5850083095439134;10.0;18.0;1.4025768205486202;12.0;20.0;1.8056961012843364;7.0;11.0;3.1746715702598056;4.0;6.0;1.992297408473879;9.0;13.0;2.3551960896001143;7.0;7.0;2.497944496164311;17.0;13.0;2.746872571872572;8.0;6.0;2.1826277336877675;21.0;15.0;2.6275556744597;19.0;13.0;2.751316124535939;19.0;13.0;3.010741524557315;18.0;12.0;3.147092205180441;6.0;4.0;2.5945520982285686;15.0;9.0;1.6779246467326965;14.0;8.0;2.0716634672517027;14.0;4.0;2.984826692914928;8.0;2.0;2.3924223437381333;13.0;3.0;2.631172993672993;10.0;2.0
2.6766196222078578;1.9204094815859525;11.0;2.1417388167388167;3.0;13.0;2.087857975357975;7.0;17.0;1.837412484316509;8.0;18.0;2.2782461819226527;10.0;20.0;2.3714757464757468;10.0;20.0;1.6126082811760565;10.0;20.0;3.196933621933623;5.0;9.0;2.836927792298636;8.0;14.0;1.593384726765734;15.0;25.0;1.5933847267657335;15.0;25.0;1.3472670445496533;17.0;27.0;3.8628389584271936;7.0;11.0;3.700974856345701;8.0;12.0;3.0726333307215654;7.0;9.0;1.807445740533976;7.0;9.0;1.6415069407716467;9.0;11.0;2.1477178222534263;5.0;6.0;1.9844048179725928;13.0;15.0;1.6572012198327988;15.0;17.0;2.0489745761484888;8.0;4.0;2.178725380899294;8.0;4.0
2.026003163503164;1.9618188244504031;5.0;2.6909155172313066;5.0;8.0;2.2787411118293472;6.0;9.0;2.8754329004329007;8.0;11.0;2.7570308776191133;8.0;11.0;2.8469548425430777;9.0;12.0;3.601226551226552;10.0;13.0;2.7019452769452768;13.0;16.0;1.61582823523226;15.0;18.0;2.1197555497478096;16.0;19.0;3.188034188034189;11.0;13.0;1.994152951675835;18.0;21.0;2.074023199023199;18.0;21.0;1.773739637555427;18.0;21.0;2.139252822341058;8.0;9.0;1.970625513117773;11.0;12.0;3.523351648351649;12.0;13.0;3.008029878618114;14.0;15.0;1.732009390678121;15.0;16.0;1.959424785740575;18.0;19.0;1.2506377612182566;24.0;25.0;1.4122967904079091;5.0;2.0
2.011025086025086;3.3799486461251167;8.0;1.551438359144065;10.0;16.0;1.4398480152094582;13.0;18.0;1.9071042375760372;7.0;7.0;2.0152933452856057;14.0;14.0;1.5823999375237765;9.0;9.0;2.482243573420044;12.0;10.0;2.6674714174714174;11.0;9.0;2.7967369618685405;21.0;17.0;2.796736961868541;21.0;17.0;3.412833932717497;20.0;16.0;2.9069957819957826;9.0;7.0;1.9533281046438935;16.0;12.0;2.94951714951715;7.0;5.0;1.3451562802287464;21.0;15.0;1.9650834244874489;16.0;10.0;2.20079455568586;13.0;7.0;1.700011156078931;15.0;7.0;3.256020776609013;7.0;3.0;3.0417872761913007;7.0;3.0;3.148808909528724;6.0;2.0;3.3958694083694096;6.0;2.0
3.1456584050624303;3.201338938838939;12.0;2.607823534618864;1.0;11.0;3.2744902012855315;3.0;11.0;3.119785258601048;4.0;12.0;2.583614996114996;4.0;8.0;2.6049875563033464;6.0;12.0;2.601035980927285;9.0;15.0;1.6120952375747772;16.0;20.0;3.467914438502673;12.0;14.0;3.92197385947386;13.0;13.0;1.772916203388003;18.0;16.0;3.4354210117368025;14.0;12.0;1.9737507375665264;17.0;13.0;1.3794181236047571;24.0;18.0;2.680891330891331;10.0;6.0;2.1972985347985348;10.0;4.0;1.6895223483610209;20.0;8.0;1.8502717841104568;19.0;7.0;2.641807212395448;13.0;3.0;2.591926420037539;15.0;3.0;3.2487118273882976;15.0;3.0;3.240725940725941;14.0;2.0
2.3526935482817835;1.383869438079835;28.0;2.26666016474066;3.0;27.0;1.957160573017036;5.0;33.0;2.161860861478332;5.0;31.0;1.7530357499397748;4.0;24.0;2.3453685203685204;4.0;24.0;2.258759221738761;7.0;25.0;1.9096956964604024;12.0;32.0;3.007224188431284;16.0;29.0;2.298890855097949;16.0;29.0;2.844149197260316;17.0;30.0;1.943172907468236;15.0;25.0;1.73353025543428;13.0;21.0;1.569471842451382;20.0;32.0;1.6866602096397492;11.0;17.0;1.2515445051351632;18.0;24.0;2.1433986764869117;13.0;17.0;2.2003550972591226;14.0;18.0;2.159980194384219;13.0;15.0;1.3791218115053758;20.0;18.0;1.4722706213485588;18.0;14.0;0.9777373302317238;26.0;2.0
